Date,Open,High,Low,Close,Volume,Adj Close
2004-11-28,73.63,76.62,73.23,73.34,1043,73.34
2004-11-29,73.43,74.7,72.01,72.77,2043,72.77
2004-11-30,67.64,70.78,66.86,66.86,3923,66.86
2004-12-01,63.27,66.29,61.27,62.66,2090,62.66
2004-12-02,64.67,67.19,63.89,67.19,4854,67.19
2004-12-03,66.35,70.14,66.03,66.84,7199,66.84
2004-12-04,61.78,62.95,61.57,61.57,4756,61.57
2004-12-05,61.93,63.8,61.06,61.45,8201,61.45
2004-12-06,65.03,71.07,61.87,66.22,9012,66.22
2004-12-07,69.49,72.48,66.79,72.48,5433,72.48
2004-12-08,69.18,69.96,67.31,67.31,1737,67.31
2004-12-09,66.23,69.39,64.4,67.82,4838,67.82
2004-12-10,64.11,64.62,63.11,64.19,5882,64.19
2004-12-11,65.75,69.56,64.79,65.82,7445,65.82
2004-12-12,64.94,66.34,64.85,66.34,3678,66.34
2004-12-13,65.18,66.46,64.11,64.11,5452,64.11
2004-12-14,64.02,64.94,63.34,64.16,5404,64.16
2004-12-15,65.01,66.99,62.65,62.65,5744,62.65
2004-12-16,57.07,57.9,55.95,57.63,78,57.63
2004-12-17,57.16,57.73,56.04,56.78,8290,56.78
2004-12-18,55.97,57.34,54.87,55.08,2440,55.08
2004-12-19,52.41,53.6,51.65,52.1,7540,52.1
2004-12-20,54.55,55.81,52.82,55.59,4590,55.59
2004-12-21,54.41,55.95,52.44,52.44,6989,52.44
2004-12-22,51.29,53.97,50.8,50.8,4899,50.8
2004-12-23,53.83,55.42,52.41,54.73,7597,54.73
2004-12-24,55.63,56.85,52.71,52.71,6334,52.71
2004-12-25,54.01,55.78,52.31,52.92,4036,52.92
2004-12-26,53.83,56.0,52.16,52.57,7631,52.57
2004-12-27,53.9,54.85,53.84,54.69,4327,54.69
2004-12-28,54.47,55.85,53.12,53.91,3146,53.91
2004-12-29,52.08,53.18,49.53,49.53,3330,49.53
2004-12-30,49.93,51.32,49.78,50.44,2127,50.44
2004-12-31,51.14,51.18,50.35,50.35,2952,50.35
2005-01-01,50.59,53.32,47.21,50.21,5070,50.21
2005-01-02,47.65,48.65,45.55,47.33,4185,47.33
2005-01-03,50.45,50.66,48.85,48.85,6373,48.85
2005-01-04,46.8,48.12,44.57,45.23,6375,45.23
2005-01-05,45.0,47.42,43.71,46.19,3489,46.19
2005-01-06,50.31,52.36,48.62,50.78,3658,50.78
2005-01-07,50.02,56.48,49.35,49.72,5266,49.72
2005-01-08,43.14,44.64,42.56,43.58,4659,43.58
2005-01-09,44.33,45.55,43.38,44.9,4635,44.9
2005-01-10,48.81,50.75,48.31,49.94,3823,49.94
2005-01-11,52.31,56.99,51.7,51.7,6074,51.7
2005-01-12,53.68,57.01,53.33,54.62,6609,54.62
2005-01-13,54.82,56.01,52.85,52.85,5482,52.85
2005-01-14,54.09,55.67,52.32,52.32,5865,52.32
2005-01-15,54.92,57.09,54.22,54.22,3526,54.22
2005-01-16,54.07,54.48,53.81,53.87,3446,53.87
2005-01-17,55.79,56.14,53.79,53.79,7615,53.79
2005-01-18,54.09,55.61,52.24,54.28,8196,54.28
2005-01-19,54.0,54.73,53.1,53.1,6147,53.1
2005-01-20,50.26,52.01,48.29,50.08,5865,50.08
2005-01-21,50.04,51.05,47.78,49.7,7150,49.7
2005-01-22,50.13,53.04,48.95,49.85,9342,49.85
2005-01-23,51.9,53.14,51.9,53.14,3510,53.14
2005-01-24,51.12,52.26,49.35,49.35,3754,49.35
2005-01-25,46.27,48.82,45.62,45.83,5906,45.83
2005-01-26,48.98,50.38,45.74,47.31,5146,47.31
2005-01-27,44.03,103.05,41.91,41.91,2645,41.91
2005-01-28,45.48,48.94,44.4,44.84,7646,44.84
2005-01-29,44.88,47.29,38.99,47.29,5982,47.29
2005-01-30,47.92,48.84,46.72,48.84,2385,48.84
2005-01-31,49.5,49.89,48.01,48.01,3068,48.01
2005-02-01,48.82,52.57,47.78,48.01,4614,48.01
2005-02-02,44.9,46.84,44.33,44.33,4767,44.33
2005-02-03,45.53,46.98,43.34,46.98,5826,46.98
2005-02-04,47.42,48.77,45.3,48.77,2963,48.77
2005-02-05,46.25,48.2,43.1,46.84,5725,46.84
2005-02-06,49.26,51.94,47.34,47.48,3924,47.48
2005-02-07,46.53,49.48,43.88,48.55,7370,48.55
2005-02-08,50.0,51.37,47.45,51.37,4852,51.37
2005-02-09,49.94,54.89,47.86,51.61,4194,51.61
2005-02-10,51.6,55.21,48.95,50.14,1114,50.14
2005-02-11,55.99,57.44,53.45,57.44,4784,57.44
2005-02-12,57.66,58.33,55.29,57.17,6322,57.17
2005-02-13,58.32,60.19,57.6,58.59,1751,58.59
2005-02-14,58.07,58.85,56.51,56.51,7006,56.51
2005-02-15,58.02,61.47,57.6,57.6,4438,57.6
2005-02-16,56.2,58.86,52.37,58.86,5967,58.86
2005-02-17,59.23,62.13,57.9,59.05,7731,59.05
2005-02-18,59.18,61.7,58.21,61.7,6991,61.7
2005-02-19,61.87,63.54,60.86,63.54,7208,63.54
2005-02-20,63.61,64.37,61.76,63.2,4847,63.2
2005-02-21,60.31,65.84,54.88,62.56,4477,62.56
2005-02-22,62.73,63.91,62.35,62.52,4811,62.52
2005-02-23,62.22,62.42,61.9,62.42,4568,62.42
2005-02-24,64.51,64.97,61.92,64.4,5428,64.4
2005-02-25,64.82,65.34,62.25,64.67,3281,64.67
2005-02-26,65.87,67.11,60.41,65.88,4080,65.88
2005-02-27,63.48,64.62,61.43,61.43,5632,61.43
2005-02-28,64.3,66.15,62.11,66.15,8740,66.15
2005-03-01,64.8,66.36,63.38,65.96,8778,65.96
2005-03-02,66.2,68.16,61.92,65.69,4383,65.69
2005-03-03,64.67,66.13,62.63,62.63,3429,62.63
2005-03-04,66.89,69.64,64.54,69.64,1457,69.64
2005-03-05,66.78,67.72,66.11,66.11,5438,66.11
2005-03-06,65.82,70.17,63.83,65.0,4505,65.0
2005-03-07,62.49,64.75,60.88,60.88,3302,60.88
2005-03-08,58.19,59.92,56.37,58.8,4860,58.8
2005-03-09,57.39,59.8,57.11,59.8,5919,59.8
2005-03-10,61.69,63.04,60.1,61.0,5698,61.0
2005-03-11,61.94,64.14,59.09,60.48,5459,60.48
2005-03-12,60.72,61.75,59.95,59.95,4039,59.95
2005-03-13,60.06,62.08,59.52,62.08,7769,62.08
2005-03-14,61.91,63.97,58.8,63.97,6468,63.97
2005-03-15,66.84,68.1,65.48,67.28,7659,67.28
2005-03-16,65.67,66.64,65.21,66.64,4093,66.64
2005-03-17,69.43,71.94,66.74,66.74,5475,66.74
2005-03-18,65.68,69.04,65.66,67.14,6169,67.14
2005-03-19,67.49,67.55,64.63,65.36,4593,65.36
2005-03-20,65.46,66.98,64.25,65.04,2238,65.04
2005-03-21,66.13,70.91,64.46,65.09,5236,65.09
2005-03-22,63.47,63.89,62.39,62.39,3722,62.39
2005-03-23,60.42,62.7,58.88,62.7,4370,62.7
2005-03-24,65.44,69.5,64.64,65.82,5068,65.82
2005-03-25,64.52,65.78,63.91,65.78,5368,65.78
2005-03-26,66.88,67.57,64.57,66.33,1642,66.33
2005-03-27,65.11,66.23,64.57,65.63,640,65.63
2005-03-28,64.67,67.09,64.3,66.59,5742,66.59
2005-03-29,66.61,68.04,65.53,67.26,2229,67.26
2005-03-30,68.25,69.9,65.74,65.74,3836,65.74
2005-03-31,63.12,65.19,58.24,64.03,8834,64.03
2005-04-01,65.32,66.09,64.14,65.98,3845,65.98
2005-04-02,64.6,64.88,63.95,64.77,4514,64.77
2005-04-03,65.66,65.91,63.34,65.42,4071,65.42
2005-04-04,68.85,69.07,66.29,67.01,5030,67.01
2005-04-05,67.5,68.46,66.31,67.46,234,67.46
2005-04-06,64.95,67.36,63.32,65.22,5453,65.22
2005-04-07,68.44,68.56,67.45,67.45,4517,67.45
2005-04-08,66.86,68.75,65.67,68.75,8725,68.75
2005-04-09,69.55,71.14,67.18,71.14,7016,71.14
2005-04-10,70.99,73.78,70.91,73.29,4380,73.29
2005-04-11,75.28,75.85,70.92,70.92,2554,70.92
2005-04-12,68.68,69.35,68.1,69.27,6192,69.27
2005-04-13,66.76,67.55,64.41,64.41,6942,64.41
2005-04-14,67.97,70.03,66.72,70.03,3717,70.03
2005-04-15,72.39,74.33,72.02,74.33,5447,74.33
2005-04-16,72.09,73.99,69.58,71.96,7352,71.96
2005-04-17,74.44,75.46,71.42,71.42,5236,71.42
2005-04-18,69.27,71.68,66.9,71.68,7138,71.68
2005-04-19,71.76,72.26,70.62,70.75,6987,70.75
2005-04-20,70.03,70.53,68.85,70.53,3925,70.53
2005-04-21,72.07,73.51,71.81,72.76,4128,72.76
2005-04-22,73.97,76.14,72.56,72.56,4384,72.56
2005-04-23,70.9,73.23,66.24,72.85,5025,72.85
2005-04-24,73.76,78.81,72.58,73.58,1288,73.58
2005-04-25,74.0,74.21,72.39,72.39,3391,72.39
2005-04-26,72.2,76.1,70.87,76.1,5955,76.1
2005-04-27,74.08,75.44,73.38,75.44,5434,75.44
2005-04-28,77.09,79.75,75.64,75.64,9354,75.64
2005-04-29,71.62,74.33,66.6,74.33,7987,74.33
2005-04-30,74.88,75.62,72.93,75.15,4901,75.15
2005-05-01,74.54,75.76,73.81,74.49,8019,74.49
2005-05-02,68.82,70.25,66.52,68.72,5415,68.72
2005-05-03,71.44,73.95,70.9,73.95,751,73.95
2005-05-04,73.31,75.49,72.26,72.63,3236,72.63
2005-05-05,72.23,73.48,71.1,71.1,6685,71.1
2005-05-06,69.97,73.34,66.74,69.98,2349,69.98
2005-05-07,73.16,74.76,72.61,72.61,2791,72.61
2005-05-08,70.2,70.77,66.3,70.32,7365,70.32
2005-05-09,71.89,77.49,71.28,73.85,3856,73.85
2005-05-10,78.12,79.05,76.6,76.6,3740,76.6
2005-05-11,74.35,77.26,73.14,75.29,1677,75.29
2005-05-12,78.64,80.14,77.13,79.58,7252,79.58
2005-05-13,80.38,80.82,78.1,80.82,6171,80.82
2005-05-14,77.66,80.28,75.97,80.28,4572,80.28
2005-05-15,78.09,80.69,75.23,77.05,6058,77.05
2005-05-16,79.51,83.18,77.45,83.18,6872,83.18
2005-05-17,82.41,85.34,81.73,85.34,2548,85.34
2005-05-18,85.6,85.83,85.38,85.42,6746,85.42
2005-05-19,86.85,92.92,84.37,84.37,6292,84.37
2005-05-20,86.85,88.71,85.66,88.71,5190,88.71
2005-05-21,92.37,93.6,92.23,93.6,1524,93.6
2005-05-22,93.73,95.18,92.18,92.18,5014,92.18
2005-05-23,89.05,90.5,87.89,89.75,7605,89.75
2005-05-24,87.7,87.84,86.44,86.44,4840,86.44
2005-05-25,84.3,85.18,82.03,84.65,3687,84.65
2005-05-26,87.67,89.93,84.57,89.93,8151,89.93
2005-05-27,90.63,91.73,86.89,89.49,8458,89.49
2005-05-28,86.5,86.57,85.48,85.84,5144,85.84
2005-05-29,84.0,85.31,81.86,85.31,3380,85.31
2005-05-30,82.66,85.8,81.37,83.72,6779,83.72
2005-05-31,84.62,85.95,82.5,82.5,6445,82.5
2005-06-01,84.42,86.06,81.05,84.41,3363,84.41
2005-06-02,84.38,85.62,81.98,81.98,2112,81.98
2005-06-03,82.01,82.69,78.25,82.16,6196,82.16
2005-06-04,80.6,81.65,80.43,80.43,7065,80.43
2005-06-05,76.67,77.1,75.73,76.9,7464,76.9
2005-06-06,77.49,82.14,77.02,79.03,4215,79.03
2005-06-07,79.3,81.76,78.05,81.76,4654,81.76
2005-06-08,79.46,83.91,78.79,80.14,8351,80.14
2005-06-09,79.96,81.68,77.67,77.67,4610,77.67
2005-06-10,77.21,78.46,76.71,76.71,4337,76.71
2005-06-11,76.89,78.41,76.37,76.37,4638,76.37
2005-06-12,74.76,78.82,72.93,74.34,4225,74.34
2005-06-13,73.68,75.24,70.26,75.24,6265,75.24
2005-06-14,71.62,75.49,71.13,75.49,6086,75.49
2005-06-15,71.53,71.63,69.55,69.55,4730,69.55
2005-06-16,67.57,68.83,66.02,68.83,6148,68.83
2005-06-17,68.19,68.81,67.27,67.27,4006,67.27
2005-06-18,68.64,69.24,67.39,67.39,4016,67.39
2005-06-19,71.55,73.36,70.8,71.94,6583,71.94
2005-06-20,70.47,73.79,68.51,71.66,6574,71.66
2005-06-21,73.59,73.68,71.41,71.41,3350,71.41
2005-06-22,69.65,74.75,65.16,65.16,3337,65.16
2005-06-23,64.87,66.47,63.2,66.47,5035,66.47
2005-06-24,65.94,67.92,64.29,66.01,5155,66.01
2005-06-25,69.29,74.71,67.12,67.12,3068,67.12
2005-06-26,65.16,67.91,63.04,63.04,5713,63.04
2005-06-27,66.85,67.42,61.81,66.4,6285,66.4
2005-06-28,67.88,70.45,62.79,70.45,3954,70.45
2005-06-29,67.34,69.24,65.57,65.57,4854,65.57
2005-06-30,67.2,69.09,64.38,64.38,4344,64.38
2005-07-01,64.3,64.67,63.08,64.25,4263,64.25
2005-07-02,63.13,64.71,61.84,64.4,5037,64.4
2005-07-03,63.67,65.12,62.39,63.99,3807,63.99
2005-07-04,65.32,67.63,63.38,66.05,2744,66.05
2005-07-05,70.25,72.15,68.49,68.49,4751,68.49
2005-07-06,68.98,70.41,65.48,65.48,8469,65.48
2005-07-07,63.5,64.72,63.31,64.72,8342,64.72
2005-07-08,65.55,66.2,63.51,64.85,7150,64.85
2005-07-09,67.61,68.94,67.28,67.97,2258,67.97
2005-07-10,71.16,71.73,69.17,69.17,3791,69.17
2005-07-11,69.94,70.27,69.25,69.44,5992,69.44
2005-07-12,72.75,74.37,70.5,70.5,2910,70.5
2005-07-13,71.4,72.49,68.05,72.49,7517,72.49
2005-07-14,72.28,74.62,70.67,74.62,6580,74.62
2005-07-15,76.28,80.32,74.31,74.31,4985,74.31
2005-07-16,74.02,74.47,71.33,73.11,6418,73.11
2005-07-17,72.62,74.46,72.32,74.29,5927,74.29
2005-07-18,102.5,102.92,96.45,102.72,4345,102.72
2005-07-19,104.09,105.0,103.08,103.59,6438,103.59
2005-07-20,104.17,105.69,102.53,105.59,4841,105.59
2005-07-21,106.01,107.81,104.79,105.81,6571,105.81
2005-07-22,107.89,111.81,106.33,106.33,5738,106.33
2005-07-23,105.78,105.86,104.41,104.41,6980,104.41
2005-07-24,101.54,102.28,98.34,101.01,6401,101.01
2005-07-25,103.57,104.19,100.26,100.26,4474,100.26
2005-07-26,102.05,103.45,100.15,102.21,6415,102.21
2005-07-27,100.98,101.81,99.57,101.33,5113,101.33
2005-07-28,104.78,106.16,104.61,104.66,5160,104.66
2005-07-29,109.9,113.97,107.0,107.0,4340,107.0
2005-07-30,102.59,105.63,101.82,102.59,5605,102.59
2005-07-31,101.68,102.71,97.84,102.3,4148,102.3
2005-08-01,98.99,99.89,96.84,99.38,6599,99.38
2005-08-02,101.05,102.36,99.77,99.77,5034,99.77
2005-08-03,101.28,103.89,100.31,103.5,6517,103.5
2005-08-04,105.46,108.05,103.28,103.38,4987,103.38
2005-08-05,99.67,102.11,98.8,99.11,4855,99.11
2005-08-06,99.28,100.7,98.94,100.7,5891,100.7
2005-08-07,100.15,102.87,99.97,101.6,3553,101.6
2005-08-08,102.49,104.21,102.26,102.26,3896,102.26
2005-08-09,106.48,108.49,104.85,104.85,5205,104.85
2005-08-10,106.61,109.73,100.72,106.98,3673,106.98
2005-08-11,107.76,111.31,105.16,111.31,6712,111.31
2005-08-12,107.59,109.22,105.23,105.68,6426,105.68
2005-08-13,101.74,103.96,99.48,99.48,5292,99.48
2005-08-14,98.58,100.35,95.55,95.55,5339,95.55
2005-08-15,94.64,95.02,92.58,94.31,5536,94.31
2005-08-16,94.26,98.37,93.32,95.24,6538,95.24
2005-08-17,95.27,95.76,92.43,94.77,3774,94.77
2005-08-18,93.19,95.44,89.99,94.66,7541,94.66
2005-08-19,92.94,96.1,90.6,96.1,5454,96.1
2005-08-20,96.59,97.4,94.92,95.57,6363,95.57
2005-08-21,97.93,101.72,94.66,98.59,3322,98.59
2005-08-22,95.78,97.29,92.13,96.41,7337,96.41
2005-08-23,96.23,97.87,92.27,95.61,6899,95.61
2005-08-24,95.56,100.42,94.82,95.45,3232,95.45
2005-08-25,95.99,97.33,91.28,94.02,4390,94.02
2005-08-26,95.41,96.35,94.64,94.91,3543,94.91
2005-08-27,95.99,97.69,95.57,95.92,3686,95.92
2005-08-28,92.89,93.55,88.15,92.59,6848,92.59
2005-08-29,93.48,93.7,92.37,93.7,8080,93.7
2005-08-30,95.9,96.88,93.37,93.37,4495,93.37
2005-08-31,94.91,96.25,94.32,94.61,6075,94.61
2005-09-01,92.28,92.41,89.55,89.55,5910,89.55
2005-09-02,91.05,95.8,89.69,90.51,4209,90.51
2005-09-03,90.19,93.01,89.1,90.05,7457,90.05
2005-09-04,95.12,96.67,93.73,94.88,8569,94.88
2005-09-05,93.89,94.92,92.37,94.92,4599,94.92
2005-09-06,95.15,95.36,93.43,93.9,3327,93.9
2005-09-07,90.96,92.41,90.48,91.87,8024,91.87
2005-09-08,91.29,91.64,88.73,91.04,3090,91.04
2005-09-09,87.35,89.07,86.43,86.43,3568,86.43
2005-09-10,86.48,88.79,83.79,88.79,1779,88.79
2005-09-11,89.06,89.56,88.44,88.74,5460,88.74
2005-09-12,90.23,91.53,88.07,88.07,3292,88.07
2005-09-13,91.6,93.99,90.96,91.44,4608,91.44
2005-09-14,94.53,95.59,93.68,93.77,6749,93.77
2005-09-15,92.26,95.54,89.19,95.54,3068,95.54
2005-09-16,95.34,95.98,94.76,95.98,8052,95.98
2005-09-17,98.25,100.34,97.62,98.48,5702,98.48
2005-09-18,101.13,101.94,98.46,98.46,4526,98.46
2005-09-19,97.73,99.84,95.6,97.53,5586,97.53
2005-09-20,100.23,102.1,98.83,100.41,2820,100.41
2005-09-21,97.6,98.72,95.76,98.72,4630,98.72
2005-09-22,96.66,98.69,95.14,95.19,4722,95.19
2005-09-23,97.52,98.41,94.47,98.35,3439,98.35
2005-09-24,98.41,100.09,98.1,98.32,5971,98.32
2005-09-25,102.98,103.16,102.19,102.19,3100,102.19
2005-09-26,99.43,101.75,88.15,97.29,7666,97.29
2005-09-27,98.8,99.21,97.69,99.21,7176,99.21
2005-09-28,97.03,98.44,95.35,95.35,3533,95.35
2005-09-29,93.27,93.92,92.3,92.3,3483,92.3
2005-09-30,91.92,92.68,89.6,92.68,1818,92.68
2005-10-01,94.03,94.9,91.04,94.05,4984,94.05
2005-10-02,91.08,91.25,90.45,90.45,4833,90.45
2005-10-03,88.03,89.1,85.52,85.52,4054,85.52
2005-10-04,83.51,84.65,80.2,84.65,2775,84.65
2005-10-05,87.75,90.24,85.46,88.27,4217,88.27
2005-10-06,88.88,91.01,88.76,91.01,5541,91.01
2005-10-07,88.05,90.38,85.24,86.82,10939,86.82
2005-10-08,89.35,90.53,87.85,90.53,5884,90.53
2005-10-09,92.97,94.26,92.28,94.26,5730,94.26
2005-10-10,95.24,99.34,94.62,95.57,8337,95.57
2005-10-11,93.29,95.8,92.31,95.8,6121,95.8
2005-10-12,96.72,97.69,95.65,95.65,4910,95.65
2005-10-13,91.19,91.52,90.52,91.52,2132,91.52
2005-10-14,95.33,95.62,93.4,95.37,7773,95.37
2005-10-15,97.87,98.96,95.69,95.69,4597,95.69
2005-10-16,95.74,97.54,92.52,97.54,4087,97.54
2005-10-17,94.64,97.36,91.91,96.91,5764,96.91
2005-10-18,98.03,100.72,96.73,98.74,6232,98.74
2005-10-19,97.92,99.72,97.25,97.37,3729,97.37
2005-10-20,97.48,98.48,94.23,97.31,5263,97.31
2005-10-21,96.6,99.77,95.89,97.57,5987,97.57
2005-10-22,99.75,100.78,99.44,100.78,1845,100.78
2005-10-23,99.79,104.71,99.51,101.55,4813,101.55
2005-10-24,100.8,101.51,99.78,99.78,7217,99.78
2005-10-25,102.56,105.33,101.51,102.28,6011,102.28
2005-10-26,99.88,100.9,98.0,98.95,2333,98.95
2005-10-27,105.91,106.44,104.17,105.72,6734,105.72
2005-10-28,106.08,108.99,103.19,108.99,3116,108.99
2005-10-29,106.17,108.09,106.06,107.2,6990,107.2
2005-10-30,108.67,108.77,106.04,106.04,6141,106.04
2005-10-31,104.14,104.95,102.99,102.99,3740,102.99
2005-11-01,108.01,111.1,105.0,109.8,4437,109.8
2005-11-02,110.4,114.35,108.81,110.62,4143,110.62
2005-11-03,108.85,111.21,106.24,106.24,4201,106.24
2005-11-04,106.67,108.41,106.13,108.41,7723,108.41
2005-11-05,107.28,107.64,106.04,107.3,5380,107.3
2005-11-06,106.87,109.46,105.58,107.92,6446,107.92
2005-11-07,107.77,109.94,103.6,103.6,4825,103.6
2005-11-08,105.2,106.0,103.84,104.64,6891,104.64
2005-11-09,105.63,111.74,102.71,104.68,5897,104.68
2005-11-10,109.02,109.71,104.02,109.06,3074,109.06
2005-11-11,106.66,109.88,103.47,105.14,4544,105.14
2005-11-12,104.85,108.36,104.37,104.37,4223,104.37
2005-11-13,105.53,106.62,105.19,106.62,6108,106.62
2005-11-14,105.44,107.33,103.18,107.33,7863,107.33
2005-11-15,105.99,107.27,104.89,106.71,5326,106.71
2005-11-16,104.0,106.2,102.12,102.99,4677,102.99
2005-11-17,105.99,108.15,103.96,105.09,5789,105.09
2005-11-18,105.38,107.72,104.82,105.11,9314,105.11
2005-11-19,106.09,108.43,102.94,104.41,7378,104.41
2005-11-20,107.53,108.45,104.81,104.81,6436,104.81
2005-11-21,105.27,108.07,101.99,104.51,6067,104.51
2005-11-22,101.51,102.09,100.85,101.74,5989,101.74
2005-11-23,99.58,99.8,99.11,99.68,2453,99.68
2005-11-24,95.94,97.58,94.29,97.21,5613,97.21
2005-11-25,92.43,92.77,92.09,92.09,5737,92.09
2005-11-26,92.18,93.46,90.21,91.53,2338,91.53
2005-11-27,89.81,91.8,89.54,89.54,2502,89.54
2005-11-28,90.78,91.54,87.82,91.54,1743,91.54
2005-11-29,87.97,90.4,86.68,88.04,5330,88.04
2005-11-30,87.49,93.18,86.94,88.02,5194,88.02
2005-12-01,87.09,89.26,84.82,87.69,3960,87.69
2005-12-02,82.76,83.32,80.07,83.32,2042,83.32
2005-12-03,78.5,79.75,76.62,78.49,7267,78.49
2005-12-04,76.32,78.3,72.28,78.3,5186,78.3
2005-12-05,78.66,81.21,76.28,79.9,6641,79.9
2005-12-06,78.95,79.41,76.66,76.66,9235,76.66
2005-12-07,74.72,76.71,73.48,75.9,7055,75.9
2005-12-08,73.91,76.3,72.03,76.3,2086,76.3
2005-12-09,75.29,77.0,74.77,75.66,4625,75.66
2005-12-10,77.21,78.39,74.91,78.39,6572,78.39
2005-12-11,76.36,78.11,73.79,76.25,3191,76.25
2005-12-12,78.24,82.04,76.05,76.05,4074,76.05
2005-12-13,76.84,78.02,73.38,73.38,7473,73.38
2005-12-14,72.25,73.31,69.17,70.41,5023,70.41
2005-12-15,70.66,72.5,69.33,69.33,3368,69.33
2005-12-16,68.95,69.64,66.79,67.45,2496,67.45
2005-12-17,70.98,73.6,67.49,72.59,4317,72.59
2005-12-18,72.0,75.52,71.64,75.52,5267,75.52
2005-12-19,78.05,78.54,76.87,78.54,6020,78.54
2005-12-20,77.48,79.95,73.34,78.76,8725,78.76
2005-12-21,77.85,80.53,76.06,77.13,8475,77.13
2005-12-22,74.51,77.56,72.11,75.15,4908,75.15
2005-12-23,74.42,77.67,73.94,77.67,3204,77.67
2005-12-24,77.44,79.61,77.14,78.07,6048,78.07
2005-12-25,82.64,85.16,82.51,85.16,9796,85.16
2005-12-26,85.72,86.82,85.16,86.41,6396,86.41
2005-12-27,87.33,90.12,86.53,90.12,7039,90.12
2005-12-28,91.7,92.44,90.58,90.58,4749,90.58
2005-12-29,90.34,93.25,88.73,93.25,4097,93.25
2005-12-30,93.78,96.06,91.31,94.74,8116,94.74
2005-12-31,93.43,93.51,91.25,91.25,5221,91.25
2006-01-01,88.58,92.83,84.87,89.8,3906,89.8
2006-01-02,88.46,89.12,86.72,88.21,10359,88.21
2006-01-03,87.88,88.6,84.57,88.6,5629,88.6
2006-01-04,86.04,86.09,82.33,82.33,7106,82.33
2006-01-05,80.68,82.56,80.63,82.5,5875,82.5
2006-01-06,82.42,83.39,81.14,81.14,6219,81.14
2006-01-07,80.87,83.05,80.64,80.89,3800,80.89
2006-01-08,81.93,83.73,80.77,81.24,6584,81.24
2006-01-09,81.29,83.91,77.9,82.47,2469,82.47
2006-01-10,85.47,87.77,84.92,84.92,5370,84.92
2006-01-11,85.73,87.36,83.17,83.17,3831,83.17
2006-01-12,88.77,91.06,87.6,89.53,6308,89.53
2006-01-13,91.69,95.67,90.51,92.04,5490,92.04
2006-01-14,89.65,93.32,88.79,93.32,3322,93.32
2006-01-15,96.1,96.13,94.37,94.95,3964,94.95
2006-01-16,90.88,93.84,88.19,91.8,6571,91.8
2006-01-17,93.07,95.99,91.84,93.23,6494,93.23
2006-01-18,92.13,94.02,91.85,94.02,6829,94.02
2006-01-19,94.16,97.17,93.05,94.93,5887,94.93
2006-01-20,97.32,100.09,95.2,99.47,6796,99.47
2006-01-21,99.67,106.52,97.7,97.7,3827,97.7
2006-01-22,98.15,100.45,97.39,100.45,7620,100.45
2006-01-23,101.1,102.94,99.69,101.48,1539,101.48
2006-01-24,99.34,103.37,98.15,98.15,10250,98.15
2006-01-25,98.46,101.59,97.4,98.6,3183,98.6
2006-01-26,97.65,98.22,93.94,98.22,5959,98.22
2006-01-27,99.6,99.85,98.96,99.85,7313,99.85
2006-01-28,101.98,103.52,101.59,102.03,4052,102.03
2006-01-29,102.34,102.53,100.17,100.17,4381,100.17
2006-01-30,99.27,99.39,98.42,99.39,5243,99.39
2006-01-31,97.28,97.67,94.91,97.67,3676,97.67
2006-02-01,99.32,101.15,98.22,100.41,7879,100.41
2006-02-02,102.84,104.98,100.59,100.59,5314,100.59
2006-02-03,100.45,102.11,96.73,99.65,4030,99.65
2006-02-04,97.13,99.85,95.95,98.49,6292,98.49
2006-02-05,96.61,97.22,91.95,97.22,4717,97.22
2006-02-06,95.13,96.79,92.39,95.16,6130,95.16
2006-02-07,97.01,99.57,96.9,97.66,3343,97.66
2006-02-08,96.4,101.17,94.39,98.3,4615,98.3
2006-02-09,96.71,97.68,92.6,95.62,3879,95.62
2006-02-10,95.33,96.06,94.46,94.46,1073,94.46
2006-02-11,92.82,94.23,91.01,94.23,6513,94.23
2006-02-12,93.7,95.2,90.69,95.19,4650,95.19
2006-02-13,92.29,94.02,92.2,93.89,4304,93.89
2006-02-14,89.29,89.6,88.35,88.35,5434,88.35
2006-02-15,88.47,89.29,87.61,87.74,7760,87.74
2006-02-16,89.27,91.72,88.22,90.66,1841,90.66
2006-02-17,90.98,94.33,89.12,90.03,5745,90.03
2006-02-18,90.59,92.63,89.87,90.25,5564,90.25
2006-02-19,88.51,90.86,86.41,87.04,4896,87.04
2006-02-20,85.06,85.27,82.05,83.55,9108,83.55
2006-02-21,84.09,85.58,82.96,85.58,4745,85.58
2006-02-22,86.52,88.63,86.19,87.01,3176,87.01
2006-02-23,87.22,88.58,85.17,88.58,3005,88.58
2006-02-24,86.26,87.82,84.95,87.82,5694,87.82
2006-02-25,88.0,90.34,82.36,89.25,6868,89.25
2006-02-26,89.02,89.53,88.9,89.53,11373,89.53
2006-02-27,92.57,94.4,91.35,91.35,6644,91.35
2006-02-28,91.07,91.3,89.37,91.3,3281,91.3
2006-03-01,91.73,92.03,90.95,92.03,6394,92.03
2006-03-02,89.95,92.59,88.8,90.04,6279,90.04
2006-03-03,91.32,95.37,88.21,92.83,1989,92.83
2006-03-04,93.45,95.45,92.75,93.75,9220,93.75
2006-03-05,93.22,94.42,91.9,94.42,6131,94.42
2006-03-06,94.63,95.82,92.98,95.77,4552,95.77
2006-03-07,95.75,97.68,92.89,97.68,5242,97.68
2006-03-08,97.49,98.29,95.95,98.29,6435,98.29
